id	datetime	time	program_name	compiler	base_opt	optimization_flags	width	height	cpu_name	cpu_mhz	cpu_cache	apic	vme
5104f406817164eab235803fa06dbd16	2013-04-17 22:25:29	0.0041661978	symm	gcc	-O2	None	64	64	Intel(R) Xeon(R) CPU           E5430  @ 2.66GHz	2666.76	6144	False	False
5104f406817164eab235803fa06dcc6d	2013-04-17 22:25:14	1.3440570831	symm	gcc	-O2	None	256	256	Intel(R) Xeon(R) CPU           E5430  @ 2.66GHz	2666.76	6144	False	False
5104f406817164eab235803fa06dd50b	2013-04-17 22:24:57	0.121064496	symm	gcc	-O2	None	128	128	Intel(R) Xeon(R) CPU           E5430  @ 2.66GHz	2666.76	6144	False	False
5104f406817164eab235803fa06dddaf	2013-04-17 22:24:38	1.2673475742	symm	gcc	-O2	None	256	256	Intel(R) Xeon(R) CPU           E5430  @ 2.66GHz	2666.76	6144	False	False
5104f406817164eab235803fa06de184	2013-04-17 22:24:22	15.1372591257	symm	gcc	-O2	None	512	512	Intel(R) Xeon(R) CPU           E5430  @ 2.66GHz	2666.76	6144	False	False
5104f406817164eab235803fa06de24c	2013-04-17 22:23:11	-0.0228437901	symm	gcc	-O2	None	4	4	Intel(R) Xeon(R) CPU           E5430  @ 2.66GHz	2666.76	6144	False	False
5104f406817164eab235803fa06de5b8	2013-04-17 22:22:54	0.0097585201	symm	gcc	-O2	None	16	16	Intel(R) Xeon(R) CPU           E5430  @ 2.66GHz	2666.76	6144	False	False
5104f406817164eab235803fa06df5a6	2013-04-17 22:22:39	370.921125722	symm	gcc	-O2	None	1024	1024	Intel(R) Xeon(R) CPU           E5430  @ 2.66GHz	2666.76	6144	False	False
5104f406817164eab235803fa06df710	2013-04-17 21:50:47	0.1182542086	symm	gcc	-O2	None	128	128	Intel(R) Xeon(R) CPU           E5430  @ 2.66GHz	2666.76	6144	False	False
5104f406817164eab235803fa06e035a	2013-04-17 21:50:27	14.7874591589	symm	gcc	-O2	None	512	512	Intel(R) Xeon(R) CPU           E5430  @ 2.66GHz	2666.76	6144	False	False
5104f406817164eab235803fa06e087c	2013-04-17 21:49:14	0.0023874998	symm	gcc	-O2	None	16	16	Intel(R) Xeon(R) CPU           E5430  @ 2.66GHz	2666.76	6144	False	False
5104f406817164eab235803fa06e164f	2013-04-17 21:48:58	9.7868809938	symm	gcc	-O2	None	512	512	Intel(R) Xeon(R) CPU           E5430  @ 2.66GHz	2666.76	6144	False	False
5104f406817164eab235803fa06e1b35	2013-04-17 21:48:15	2.89559364319E-005	symm	gcc	-O2	None	32	32	Intel(R) Xeon(R) CPU           E5430  @ 2.66GHz	2666.76	6144	False	False
9ff417eb5b97d9a0807a2573c17b6a70	2013-04-18 16:54:04	4.3674497604	symm	gcc	-O2	None	512	512	Intel(R) Core(TM)2 Quad  CPU   Q8200  @ 2.33GHz	2333.359	2048	True	True
9ff417eb5b97d9a0807a2573c17b6fdf	2013-04-18 16:53:44	45.4355600595	symm	gcc	-O2	None	1024	1024	Intel(R) Core(TM)2 Quad  CPU   Q8200  @ 2.33GHz	2333.359	2048	True	True
9ff417eb5b97d9a0807a2573c17b7cc9	2013-04-18 16:50:41	0.0009711981	symm	gcc	-O2	None	2	2	Intel(R) Core(TM)2 Quad  CPU   Q8200  @ 2.33GHz	2333.359	2048	True	True
9ff417eb5b97d9a0807a2573c17b82e4	2013-04-18 16:50:39	0.000802207	symm	gcc	-O2	None	32	32	Intel(R) Core(TM)2 Quad  CPU   Q8200  @ 2.33GHz	2333.359	2048	True	True
9ff417eb5b97d9a0807a2573c17b8551	2013-04-18 16:50:37	2.00271606446E-006	symm	gcc	-O2	None	8	8	Intel(R) Core(TM)2 Quad  CPU   Q8200  @ 2.33GHz	2333.359	2048	True	True
9ff417eb5b97d9a0807a2573c17b8618	2013-04-18 16:50:35	0.0003631115	symm	gcc	-O2	None	16	16	Intel(R) Core(TM)2 Quad  CPU   Q8200  @ 2.33GHz	2333.359	2048	True	True
9ff417eb5b97d9a0807a2573c17b8819	2013-04-18 16:50:34	0.0004106045	symm	gcc	-O2	None	8	8	Intel(R) Core(TM)2 Quad  CPU   Q8200  @ 2.33GHz	2333.359	2048	True	True
9ff417eb5b97d9a0807a2573c17b8bc4	2013-04-18 16:50:32	0.0001373053	symm	gcc	-O2	None	32	32	Intel(R) Core(TM)2 Quad  CPU   Q8200  @ 2.33GHz	2333.359	2048	True	True
9ff417eb5b97d9a0807a2573c17b9595	2013-04-18 16:50:30	0.0146209002	symm	gcc	-O2	None	128	128	Intel(R) Core(TM)2 Quad  CPU   Q8200  @ 2.33GHz	2333.359	2048	True	True
9ff417eb5b97d9a0807a2573c17b9fca	2013-04-18 16:50:28	0.0010979891	symm	gcc	-O2	None	64	64	Intel(R) Core(TM)2 Quad  CPU   Q8200  @ 2.33GHz	2333.359	2048	True	True
9ff417eb5b97d9a0807a2573c17ba988	2013-04-18 16:50:26	2.31981277466E-005	symm	gcc	-O2	None	16	16	Intel(R) Core(TM)2 Quad  CPU   Q8200  @ 2.33GHz	2333.359	2048	True	True
9ff417eb5b97d9a0807a2573c17bb511	2013-04-18 16:50:24	0.146166594	symm	gcc	-O2	None	256	256	Intel(R) Core(TM)2 Quad  CPU   Q8200  @ 2.33GHz	2333.359	2048	True	True
9ff417eb5b97d9a0807a2573c17bbe9c	2013-04-18 16:50:13	3.50475311279E-006	symm	gcc	-O2	None	8	8	Intel(R) Core(TM)2 Quad  CPU   Q8200  @ 2.33GHz	2333.359	2048	True	True
9ff417eb5b97d9a0807a2573c17bbfc6	2013-04-18 16:50:12	-0.0002414942	symm	gcc	-O2	None	32	32	Intel(R) Core(TM)2 Quad  CPU   Q8200  @ 2.33GHz	2333.359	2048	True	True
9ff417eb5b97d9a0807a2573c17bc71b	2013-04-18 16:50:10	378.669504261	symm	gcc	-O2	None	2048	2048	Intel(R) Core(TM)2 Quad  CPU   Q8200  @ 2.33GHz	2333.359	2048	True	True
9ff417eb5b97d9a0807a2573c17bce2e	2013-04-18 16:24:47	0.0146510839	symm	gcc	-O2	None	128	128	Intel(R) Core(TM)2 Quad  CPU   Q8200  @ 2.33GHz	2333.359	2048	True	True
9ff417eb5b97d9a0807a2573c17bd255	2013-04-18 16:24:45	0.0156805992	symm	gcc	-O2	None	128	128	Intel(R) Core(TM)2 Quad  CPU   Q8200  @ 2.33GHz	2333.359	2048	True	True
9ff417eb5b97d9a0807a2573c17bdb44	2013-04-18 16:24:43	0.0002596474	symm	gcc	-O2	None	2	2	Intel(R) Core(TM)2 Quad  CPU   Q8200  @ 2.33GHz	2333.359	2048	True	True
9ff417eb5b97d9a0807a2573c17beb1a	2013-04-18 16:24:36	4.2946282625	symm	gcc	-O2	None	512	512	Intel(R) Core(TM)2 Quad  CPU   Q8200  @ 2.33GHz	2333.359	2048	True	True
9ff417eb5b97d9a0807a2573c17bf488	2013-04-18 16:24:17	0.0001357794	symm	gcc	-O2	None	4	4	Intel(R) Core(TM)2 Quad  CPU   Q8200  @ 2.33GHz	2333.359	2048	True	True
9ff417eb5b97d9a0807a2573c17bff9e	2013-04-18 16:24:15	-4.23908233643E-005	symm	gcc	-O2	None	16	16	Intel(R) Core(TM)2 Quad  CPU   Q8200  @ 2.33GHz	2333.359	2048	True	True
9ff417eb5b97d9a0807a2573c17c09d0	2013-04-18 16:24:13	0.000782299	symm	gcc	-O2	None	2	2	Intel(R) Core(TM)2 Quad  CPU   Q8200  @ 2.33GHz	2333.359	2048	True	True
9ff417eb5b97d9a0807a2573c17c11c1	2013-04-18 16:24:12	0.0003342152	symm	gcc	-O2	None	4	4	Intel(R) Core(TM)2 Quad  CPU   Q8200  @ 2.33GHz	2333.359	2048	True	True
9ff417eb5b97d9a0807a2573c17c1eb0	2013-04-18 16:24:09	379.300689411	symm	gcc	-O2	None	2048	2048	Intel(R) Core(TM)2 Quad  CPU   Q8200  @ 2.33GHz	2333.359	2048	True	True
9ff417eb5b97d9a0807a2573c17c299d	2013-04-18 15:58:45	377.04951055	symm	gcc	-O2	None	2048	2048	Intel(R) Core(TM)2 Quad  CPU   Q8200  @ 2.33GHz	2333.359	2048	True	True
9ff417eb5b97d9a0807a2573c17c2b38	2013-04-18 15:33:29	-3.3118724823E-005	symm	gcc	-O2	None	8	8	Intel(R) Core(TM)2 Quad  CPU   Q8200  @ 2.33GHz	2333.359	2048	True	True
9ff417eb5b97d9a0807a2573c17c324e	2013-04-18 15:33:22	4.4047367096	symm	gcc	-O2	None	512	512	Intel(R) Core(TM)2 Quad  CPU   Q8200  @ 2.33GHz	2333.359	2048	True	True
9ff417eb5b97d9a0807a2573c17c3bbd	2013-04-18 15:33:04	0.000759697	symm	gcc	-O2	None	32	32	Intel(R) Core(TM)2 Quad  CPU   Q8200  @ 2.33GHz	2333.359	2048	True	True
9ff417eb5b97d9a0807a2573c17c3df1	2013-04-18 15:33:01	45.4311075211	symm	gcc	-O2	None	1024	1024	Intel(R) Core(TM)2 Quad  CPU   Q8200  @ 2.33GHz	2333.359	2048	True	True
9ff417eb5b97d9a0807a2573c17c4322	2013-04-18 15:29:58	0.0004613876	symm	gcc	-O2	None	32	32	Intel(R) Core(TM)2 Quad  CPU   Q8200  @ 2.33GHz	2333.359	2048	True	True
9ff417eb5b97d9a0807a2573c17c46e6	2013-04-18 15:29:56	0.0146986961	symm	gcc	-O2	None	128	128	Intel(R) Core(TM)2 Quad  CPU   Q8200  @ 2.33GHz	2333.359	2048	True	True
9ff417eb5b97d9a0807a2573c17c4d15	2013-04-18 15:29:54	-0.0002470231	symm	gcc	-O2	None	8	8	Intel(R) Core(TM)2 Quad  CPU   Q8200  @ 2.33GHz	2333.359	2048	True	True
9ff417eb5b97d9a0807a2573c17c5cbd	2013-04-18 15:29:46	-0.0001383972	symm	gcc	-O2	None	4	4	Intel(R) Core(TM)2 Quad  CPU   Q8200  @ 2.33GHz	2333.359	2048	True	True
9ff417eb5b97d9a0807a2573c17c61dd	2013-04-18 15:29:40	0.1554909945	symm	gcc	-O2	None	256	256	Intel(R) Core(TM)2 Quad  CPU   Q8200  @ 2.33GHz	2333.359	2048	True	True
9ff417eb5b97d9a0807a2573c17c6aed	2013-04-18 15:29:33	4.4056891203	symm	gcc	-O2	None	512	512	Intel(R) Core(TM)2 Quad  CPU   Q8200  @ 2.33GHz	2333.359	2048	True	True
9ff417eb5b97d9a0807a2573c17c6f4a	2013-04-18 15:29:14	0.0001857996	symm	gcc	-O2	None	2	2	Intel(R) Core(TM)2 Quad  CPU   Q8200  @ 2.33GHz	2333.359	2048	True	True
9ff417eb5b97d9a0807a2573c17c74bc	2013-04-18 15:29:12	-0.0001744986	symm	gcc	-O2	None	4	4	Intel(R) Core(TM)2 Quad  CPU   Q8200  @ 2.33GHz	2333.359	2048	True	True
9ff417eb5b97d9a0807a2573c17c77ee	2013-04-18 15:29:10	45.5863405466	symm	gcc	-O2	None	1024	1024	Intel(R) Core(TM)2 Quad  CPU   Q8200  @ 2.33GHz	2333.359	2048	True	True
9ff417eb5b97d9a0807a2573c17c7b5b	2013-04-18 15:26:06	0.0012163877	symm	gcc	-O2	None	64	64	Intel(R) Core(TM)2 Quad  CPU   Q8200  @ 2.33GHz	2333.359	2048	True	True
9ff417eb5b97d9a0807a2573c17c8ade	2013-04-18 15:26:04	377.67556541	symm	gcc	-O2	None	2048	2048	Intel(R) Core(TM)2 Quad  CPU   Q8200  @ 2.33GHz	2333.359	2048	True	True
9ff417eb5b97d9a0807a2573c17c95c6	2013-04-18 15:00:51	0.0008038044	symm	gcc	-O2	None	64	64	Intel(R) Core(TM)2 Quad  CPU   Q8200  @ 2.33GHz	2333.359	2048	True	True
9ff417eb5b97d9a0807a2573c17ca574	2013-04-18 15:00:49	0.0009948945	symm	gcc	-O2	None	64	64	Intel(R) Core(TM)2 Quad  CPU   Q8200  @ 2.33GHz	2333.359	2048	True	True
9ff417eb5b97d9a0807a2573c17cace0	2013-04-18 15:00:42	0.0004657507	symm	gcc	-O2	None	8	8	Intel(R) Core(TM)2 Quad  CPU   Q8200  @ 2.33GHz	2333.359	2048	True	True
9ff417eb5b97d9a0807a2573c17cb3ac	2013-04-18 15:00:35	8.56161117554E-005	symm	gcc	-O2	None	32	32	Intel(R) Core(TM)2 Quad  CPU   Q8200  @ 2.33GHz	2333.359	2048	True	True
9ff417eb5b97d9a0807a2573c17cb535	2013-04-18 15:00:34	0.1492063761	symm	gcc	-O2	None	256	256	Intel(R) Core(TM)2 Quad  CPU   Q8200  @ 2.33GHz	2333.359	2048	True	True
9ff417eb5b97d9a0807a2573c17cc2a1	2013-04-18 15:00:27	378.682156205	symm	gcc	-O2	None	2048	2048	Intel(R) Core(TM)2 Quad  CPU   Q8200  @ 2.33GHz	2333.359	2048	True	True
9ff417eb5b97d9a0807a2573c17cc6a6	2013-04-18 14:35:09	-0.0006182909	symm	gcc	-O2	None	4	4	Intel(R) Core(TM)2 Quad  CPU   Q8200  @ 2.33GHz	2333.359	2048	True	True
9ff417eb5b97d9a0807a2573c17ccb82	2013-04-18 14:35:07	376.528826737	symm	gcc	-O2	None	2048	2048	Intel(R) Core(TM)2 Quad  CPU   Q8200  @ 2.33GHz	2333.359	2048	True	True
9ff417eb5b97d9a0807a2573c17cd15f	2013-04-18 14:09:54	0.0001025653	symm	gcc	-O2	None	4	4	Intel(R) Core(TM)2 Quad  CPU   Q8200  @ 2.33GHz	2333.359	2048	True	True
9ff417eb5b97d9a0807a2573c17ce0a3	2013-04-18 14:09:48	0.0139050007	symm	gcc	-O2	None	128	128	Intel(R) Core(TM)2 Quad  CPU   Q8200  @ 2.33GHz	2333.359	2048	True	True
9ff417eb5b97d9a0807a2573c17ce777	2013-04-18 14:09:45	45.6711110353	symm	gcc	-O2	None	1024	1024	Intel(R) Core(TM)2 Quad  CPU   Q8200  @ 2.33GHz	2333.359	2048	True	True
9ff417eb5b97d9a0807a2573c17cee61	2013-04-18 14:06:41	0.0001246715	symm	gcc	-O2	None	4	4	Intel(R) Core(TM)2 Quad  CPU   Q8200  @ 2.33GHz	2333.359	2048	True	True
9ff417eb5b97d9a0807a2573c17cfb7d	2013-04-18 14:06:34	4.3439601255	symm	gcc	-O2	None	512	512	Intel(R) Core(TM)2 Quad  CPU   Q8200  @ 2.33GHz	2333.359	2048	True	True
9ff417eb5b97d9a0807a2573c17d095f	2013-04-18 14:06:10	45.6930107832	symm	gcc	-O2	None	1024	1024	Intel(R) Core(TM)2 Quad  CPU   Q8200  @ 2.33GHz	2333.359	2048	True	True
9ff417eb5b97d9a0807a2573c17d1463	2013-04-18 14:03:06	0.0146205902	symm	gcc	-O2	None	128	128	Intel(R) Core(TM)2 Quad  CPU   Q8200  @ 2.33GHz	2333.359	2048	True	True
9ff417eb5b97d9a0807a2573c17d18a7	2013-04-18 14:03:04	0.0002748728	symm	gcc	-O2	None	2	2	Intel(R) Core(TM)2 Quad  CPU   Q8200  @ 2.33GHz	2333.359	2048	True	True
9ff417eb5b97d9a0807a2573c17d1d7a	2013-04-18 14:03:02	4.3959797382	symm	gcc	-O2	None	512	512	Intel(R) Core(TM)2 Quad  CPU   Q8200  @ 2.33GHz	2333.359	2048	True	True
9ff417eb5b97d9a0807a2573c17d2451	2013-04-18 14:02:43	-0.0001097202	symm	gcc	-O2	None	32	32	Intel(R) Core(TM)2 Quad  CPU   Q8200  @ 2.33GHz	2333.359	2048	True	True
9ff417eb5b97d9a0807a2573c17d30a6	2013-04-18 14:02:41	0.0009883118	symm	gcc	-O2	None	64	64	Intel(R) Core(TM)2 Quad  CPU   Q8200  @ 2.33GHz	2333.359	2048	True	True
9ff417eb5b97d9a0807a2573c17d3e01	2013-04-18 14:02:34	376.660294604	symm	gcc	-O2	None	2048	2048	Intel(R) Core(TM)2 Quad  CPU   Q8200  @ 2.33GHz	2333.359	2048	True	True
9ff417eb5b97d9a0807a2573c17d48d6	2013-04-18 13:37:19	4.3686537862	symm	gcc	-O2	None	512	512	Intel(R) Core(TM)2 Quad  CPU   Q8200  @ 2.33GHz	2333.359	2048	True	True
9ff417eb5b97d9a0807a2573c17d550f	2013-04-18 13:36:55	-5.50746917725E-005	symm	gcc	-O2	None	16	16	Intel(R) Core(TM)2 Quad  CPU   Q8200  @ 2.33GHz	2333.359	2048	True	True
9ff417eb5b97d9a0807a2573c17d5e9c	2013-04-18 13:36:54	0.0016449928	symm	gcc	-O2	None	64	64	Intel(R) Core(TM)2 Quad  CPU   Q8200  @ 2.33GHz	2333.359	2048	True	True
9ff417eb5b97d9a0807a2573c17d6d3f	2013-04-18 13:36:52	0.0140671039	symm	gcc	-O2	None	128	128	Intel(R) Core(TM)2 Quad  CPU   Q8200  @ 2.33GHz	2333.359	2048	True	True
9ff417eb5b97d9a0807a2573c17d6e5d	2013-04-18 13:36:45	0.000351119	symm	gcc	-O2	None	16	16	Intel(R) Core(TM)2 Quad  CPU   Q8200  @ 2.33GHz	2333.359	2048	True	True
9ff417eb5b97d9a0807a2573c17d7a91	2013-04-18 13:36:43	0.1475441933	symm	gcc	-O2	None	256	256	Intel(R) Core(TM)2 Quad  CPU   Q8200  @ 2.33GHz	2333.359	2048	True	True
9ff417eb5b97d9a0807a2573c17d85ba	2013-04-18 13:36:36	-2.59256362915E-005	symm	gcc	-O2	None	8	8	Intel(R) Core(TM)2 Quad  CPU   Q8200  @ 2.33GHz	2333.359	2048	True	True
9ff417eb5b97d9a0807a2573c17d955c	2013-04-18 13:36:30	0.1533822155	symm	gcc	-O2	None	256	256	Intel(R) Core(TM)2 Quad  CPU   Q8200  @ 2.33GHz	2333.359	2048	True	True
9ff417eb5b97d9a0807a2573c17da331	2013-04-18 13:36:19	-0.0003456116	symm	gcc	-O2	None	4	4	Intel(R) Core(TM)2 Quad  CPU   Q8200  @ 2.33GHz	2333.359	2048	True	True
9ff417eb5b97d9a0807a2573c17dadaf	2013-04-18 13:36:17	0.0133817196	symm	gcc	-O2	None	128	128	Intel(R) Core(TM)2 Quad  CPU   Q8200  @ 2.33GHz	2333.359	2048	True	True
9ff417eb5b97d9a0807a2573c17db3fa	2013-04-18 13:36:15	0.0138859034	symm	gcc	-O2	None	128	128	Intel(R) Core(TM)2 Quad  CPU   Q8200  @ 2.33GHz	2333.359	2048	True	True
9ff417eb5b97d9a0807a2573c17dc069	2013-04-18 13:36:13	0.0005956888	symm	gcc	-O2	None	64	64	Intel(R) Core(TM)2 Quad  CPU   Q8200  @ 2.33GHz	2333.359	2048	True	True
9ff417eb5b97d9a0807a2573c17dca0b	2013-04-18 13:36:11	8.70943069458E-005	symm	gcc	-O2	None	4	4	Intel(R) Core(TM)2 Quad  CPU   Q8200  @ 2.33GHz	2333.359	2048	True	True
9ff417eb5b97d9a0807a2573c17dce82	2013-04-18 13:36:09	4.400683713	symm	gcc	-O2	None	512	512	Intel(R) Core(TM)2 Quad  CPU   Q8200  @ 2.33GHz	2333.359	2048	True	True
9ff417eb5b97d9a0807a2573c17dd891	2013-04-18 13:35:50	4.3627758741	symm	gcc	-O2	None	512	512	Intel(R) Core(TM)2 Quad  CPU   Q8200  @ 2.33GHz	2333.359	2048	True	True
9ff417eb5b97d9a0807a2573c17ddc52	2013-04-18 13:35:31	0.0005800962	symm	gcc	-O2	None	64	64	Intel(R) Core(TM)2 Quad  CPU   Q8200  @ 2.33GHz	2333.359	2048	True	True
9ff417eb5b97d9a0807a2573c17debec	2013-04-18 13:35:29	45.6287476778	symm	gcc	-O2	None	1024	1024	Intel(R) Core(TM)2 Quad  CPU   Q8200  @ 2.33GHz	2333.359	2048	True	True
9ff417eb5b97d9a0807a2573c17df614	2013-04-18 13:32:25	0.0009424281	symm	gcc	-O2	None	64	64	Intel(R) Core(TM)2 Quad  CPU   Q8200  @ 2.33GHz	2333.359	2048	True	True
9ff417eb5b97d9a0807a2573c17df7e8	2013-04-18 13:32:18	0.0004236913	symm	gcc	-O2	None	4	4	Intel(R) Core(TM)2 Quad  CPU   Q8200  @ 2.33GHz	2333.359	2048	True	True
9ff417eb5b97d9a0807a2573c17dfdfa	2013-04-18 13:32:12	-4.47487831116E-005	symm	gcc	-O2	None	16	16	Intel(R) Core(TM)2 Quad  CPU   Q8200  @ 2.33GHz	2333.359	2048	True	True
9ff417eb5b97d9a0807a2573c17e00c4	2013-04-18 13:32:05	0.0005173922	symm	gcc	-O2	None	32	32	Intel(R) Core(TM)2 Quad  CPU   Q8200  @ 2.33GHz	2333.359	2048	True	True
9ff417eb5b97d9a0807a2573c17e07c3	2013-04-18 13:32:03	0.1472524881	symm	gcc	-O2	None	256	256	Intel(R) Core(TM)2 Quad  CPU   Q8200  @ 2.33GHz	2333.359	2048	True	True
9ff417eb5b97d9a0807a2573c17e07e4	2013-04-18 13:31:57	0.0004100084	symm	gcc	-O2	None	2	2	Intel(R) Core(TM)2 Quad  CPU   Q8200  @ 2.33GHz	2333.359	2048	True	True
9ff417eb5b97d9a0807a2573c17e106e	2013-04-18 13:31:55	379.178276491	symm	gcc	-O2	None	2048	2048	Intel(R) Core(TM)2 Quad  CPU   Q8200  @ 2.33GHz	2333.359	2048	True	True
9ff417eb5b97d9a0807a2573c17e11cc	2013-04-18 13:06:35	0.0138591051	symm	gcc	-O2	None	128	128	Intel(R) Core(TM)2 Quad  CPU   Q8200  @ 2.33GHz	2333.359	2048	True	True
9ff417eb5b97d9a0807a2573c17e1f1f	2013-04-18 13:06:32	0.0001421213	symm	gcc	-O2	None	16	16	Intel(R) Core(TM)2 Quad  CPU   Q8200  @ 2.33GHz	2333.359	2048	True	True
9ff417eb5b97d9a0807a2573c17e2012	2013-04-18 13:06:30	378.96940608	symm	gcc	-O2	None	2048	2048	Intel(R) Core(TM)2 Quad  CPU   Q8200  @ 2.33GHz	2333.359	2048	True	True
9ff417eb5b97d9a0807a2573c17e2f18	2013-04-18 12:41:11	0.0002388	symm	gcc	-O2	None	32	32	Intel(R) Core(TM)2 Quad  CPU   Q8200  @ 2.33GHz	2333.359	2048	True	True
9ff417eb5b97d9a0807a2573c17e3462	2013-04-18 12:41:08	45.5992803574	symm	gcc	-O2	None	1024	1024	Intel(R) Core(TM)2 Quad  CPU   Q8200  @ 2.33GHz	2333.359	2048	True	True
9ff417eb5b97d9a0807a2573c17e3b6b	2013-04-18 12:38:04	0.1457290888	symm	gcc	-O2	None	256	256	Intel(R) Core(TM)2 Quad  CPU   Q8200  @ 2.33GHz	2333.359	2048	True	True
9ff417eb5b97d9a0807a2573c17e4253	2013-04-18 12:37:58	0.0004887915	symm	gcc	-O2	None	16	16	Intel(R) Core(TM)2 Quad  CPU   Q8200  @ 2.33GHz	2333.359	2048	True	True
9ff417eb5b97d9a0807a2573c17e4386	2013-04-18 12:37:52	0.0142414808	symm	gcc	-O2	None	128	128	Intel(R) Core(TM)2 Quad  CPU   Q8200  @ 2.33GHz	2333.359	2048	True	True
9ff417eb5b97d9a0807a2573c17e52e9	2013-04-18 12:37:50	0.000066328	symm	gcc	-O2	None	8	8	Intel(R) Core(TM)2 Quad  CPU   Q8200  @ 2.33GHz	2333.359	2048	True	True
9ff417eb5b97d9a0807a2573c17e6128	2013-04-18 12:37:48	-2.19106674194E-005	symm	gcc	-O2	None	4	4	Intel(R) Core(TM)2 Quad  CPU   Q8200  @ 2.33GHz	2333.359	2048	True	True
9ff417eb5b97d9a0807a2573c17e66e2	2013-04-18 12:37:46	45.3487860203	symm	gcc	-O2	None	1024	1024	Intel(R) Core(TM)2 Quad  CPU   Q8200  @ 2.33GHz	2333.359	2048	True	True
9ff417eb5b97d9a0807a2573c17e7483	2013-04-18 12:34:42	377.484427524	symm	gcc	-O2	None	2048	2048	Intel(R) Core(TM)2 Quad  CPU   Q8200  @ 2.33GHz	2333.359	2048	True	True
9ff417eb5b97d9a0807a2573c17e76ca	2013-04-18 12:09:26	4.3532381773	symm	gcc	-O2	None	512	512	Intel(R) Core(TM)2 Quad  CPU   Q8200  @ 2.33GHz	2333.359	2048	True	True
9ff417eb5b97d9a0807a2573c17e83d7	2013-04-18 12:09:07	2.62975692749E-005	symm	gcc	-O2	None	2	2	Intel(R) Core(TM)2 Quad  CPU   Q8200  @ 2.33GHz	2333.359	2048	True	True
9ff417eb5b97d9a0807a2573c17e9012	2013-04-18 12:09:05	0.00055511	symm	gcc	-O2	None	16	16	Intel(R) Core(TM)2 Quad  CPU   Q8200  @ 2.33GHz	2333.359	2048	True	True
9ff417eb5b97d9a0807a2573c17e9feb	2013-04-18 12:09:03	4.3681366921	symm	gcc	-O2	None	512	512	Intel(R) Core(TM)2 Quad  CPU   Q8200  @ 2.33GHz	2333.359	2048	True	True
9ff417eb5b97d9a0807a2573c17ea54e	2013-04-18 12:08:44	0.0009768963	symm	gcc	-O2	None	64	64	Intel(R) Core(TM)2 Quad  CPU   Q8200  @ 2.33GHz	2333.359	2048	True	True
9ff417eb5b97d9a0807a2573c17ea9b7	2013-04-18 12:08:43	0.0004192114	symm	gcc	-O2	None	32	32	Intel(R) Core(TM)2 Quad  CPU   Q8200  @ 2.33GHz	2333.359	2048	True	True
9ff417eb5b97d9a0807a2573c17eb1aa	2013-04-18 12:08:41	0.0001413107	symm	gcc	-O2	None	2	2	Intel(R) Core(TM)2 Quad  CPU   Q8200  @ 2.33GHz	2333.359	2048	True	True
9ff417eb5b97d9a0807a2573c17ec0ab	2013-04-18 12:08:39	0.0138547897	symm	gcc	-O2	None	128	128	Intel(R) Core(TM)2 Quad  CPU   Q8200  @ 2.33GHz	2333.359	2048	True	True
9ff417eb5b97d9a0807a2573c17ec903	2013-04-18 12:08:37	0.001073575	symm	gcc	-O2	None	64	64	Intel(R) Core(TM)2 Quad  CPU   Q8200  @ 2.33GHz	2333.359	2048	True	True
9ff417eb5b97d9a0807a2573c17ec91c	2013-04-18 12:08:35	376.961683226	symm	gcc	-O2	None	2048	2048	Intel(R) Core(TM)2 Quad  CPU   Q8200  @ 2.33GHz	2333.359	2048	True	True
9ff417eb5b97d9a0807a2573c17ed15f	2013-04-18 11:43:21	0.1476164818	symm	gcc	-O2	None	256	256	Intel(R) Core(TM)2 Quad  CPU   Q8200  @ 2.33GHz	2333.359	2048	True	True
9ff417eb5b97d9a0807a2573c17ed6c6	2013-04-18 11:43:14	376.81734724	symm	gcc	-O2	None	2048	2048	Intel(R) Core(TM)2 Quad  CPU   Q8200  @ 2.33GHz	2333.359	2048	True	True
